lat	lon
64.540046691894531	-22.049423217773438
64.560874938964844	-22.032033920288086
64.546058654785156	-22.026643753051758
64.520225524902344	-22.025798797607422
64.527984619140625	-22.00139045715332
64.531021118164063	-21.975074768066406
64.54522705078125	-21.962381362915039
64.556625366210938	-21.922328948974609
64.540367126464844	-21.930805206298828
64.537193298339844	-21.917636871337891
64.556266784667969	-21.890510559082031
64.560821533203125	-21.860177993774414
64.575637817382813	-21.840797424316406
64.5843276977539	-21.792144775390625
64.546928405761719	-21.807159423828125
64.534225463867188	-21.79277229309082
64.527214050292969	-21.874542236328125
64.513298034667969	-21.939275741577148
64.499755859375	-21.964780807495117
64.48431396484375	-21.979785919189453
64.46136474609375	-21.985836029052734
64.444503784179688	-21.989582061767578
64.4326400756836	-22.00898551940918
64.450942993164063	-22.005241394042969
64.44219970703125	-22.012166976928711
64.403861999511719	-22.041019439697266
64.3860855102539	-21.963579177856445
64.38922119140625	-21.898561477661133
64.379257202148438	-21.872529983520508
64.375282287597656	-21.918312072753906
64.373703002929688	-21.951528549194336
64.373443603515625	-21.978487014770508
64.356147766113281	-22.005615234375
64.353279113769531	-22.015390396118164
64.334648132324219	-22.054941177368164
64.316970825195313	-22.09892463684082
64.312789916992188	-22.053794860839844
64.3028564453125	-22.010797500610352
64.303558349609375	-21.943168640136719
64.3143310546875	-21.885356903076172
64.339920043945313	-21.8037109375
64.363578796386719	-21.748664855957031
64.385063171386719	-21.701639175415039
64.402816772460938	-21.638362884521484
64.3932876586914	-21.545915603637695
64.395744323730469	-21.442411422729492
64.383918762207031	-21.42552375793457
64.373100280761719	-21.4300594329834
64.387649536132813	-21.37025260925293
64.363166809082031	-21.41264533996582
64.354461669921875	-21.4462947845459
64.365371704101563	-21.499019622802734
64.367050170898438	-21.566715240478516
64.375930786132813	-21.589534759521484
64.3711166381836	-21.595739364624023
64.35284423828125	-21.678226470947266
64.3454818725586	-21.627902984619141
64.336257934570313	-21.634504318237305
64.335411071777344	-21.677766799926758
64.334922790527344	-21.710479736328125
64.3310317993164	-21.750059127807617
64.282585144042969	-21.844764709472656
64.24371337890625	-21.888980865478516
64.228240966796875	-21.892847061157227
64.237861633300781	-21.847770690917969
64.2073974609375	-21.831666946411133
64.207977294921875	-21.734663009643555
64.200057983398438	-21.72627067565918
64.183601379394531	-21.764871597290039
64.177558898925781	-21.73468017578125
64.179527282714844	-21.700237274169922
64.174369812011719	-21.724916458129883
64.166267395019531	-21.748592376708984
64.157379150390625	-21.782756805419922
64.16705322265625	-21.784326553344727
64.1599349975586	-21.792537689208984
64.151405334472656	-21.826313018798828
64.146293640136719	-21.821987152099609
64.129585266113281	-21.805976867675781
64.1275634765625	-21.845849990844727
64.153266906738281	-21.887699127197266
64.151962280273438	-21.934282302856445
